total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
34,126.86,102.096,1,1,1,2,3,3,4,5,4,5,6,138.093,50.1323,317.807,67.1723,16.941,57.5531,129.413,208.902,90.8138,7.83197,59.7741,0.844889,7.59896,12.3863,0.821065,7.7848,9.95335,177.893,248.721,226.237
76,2.68439e+07,3.00367e+07,0,4,3,5,7,4,10,5,12,7,19,357285,1.91925e+07,3.01593e+07,2.80712e+07,3.48784e+06,5.23622e+06,5.22998e+06,1.70878e+07,3.46873e+07,1.12399e+08,9.14203e+07,9.33872e+06,7.39839e+07,7.88453e+07,8.10871e+07,1.71081e+07,1.38027e+07,4.31296e+06,9.11918e+07,3.66317e+07
37,113.195,104.377,1,3,2,2,2,3,4,4,4,4,9,63.6101,118.645,83.3491,68.8025,73.7589,54.8549,54.0417,395.287,215.525,227.509,198.001,4.51577,104.626,130.43,6.6345,109.245,52.6885,91.6923,3.4373,80.5758
10,0.763012,0.180935,1,2,1,1,1,1,0,1,1,1,1,0.398142,0.793432,0.853852,0.844851,0.835434,0.858902,0.892854,0.923987,0.465656,0,0,0,0,0,0,0,0,0,0,0
82,2.70317e+07,2.67884e+07,0,4,4,3,8,8,11,6,12,14,12,9.30554e+06,4.74684e+06,6.25479e+06,3.3223e+07,9.8693e+06,6.44226e+06,2.36433e+07,2.03961e+07,5.21387e+06,2.16549e+06,1.47693e+07,2.839e+07,1.0452e+08,7.01449e+07,2.78955e+07,7.19662e+07,9.25546e+07,7.07518e+07,3.44037e+07,3.33763e+07
40,80.2687,74.1922,1,4,2,2,2,3,4,4,4,4,11,93.2945,40.5228,168.603,46.8384,90.0297,36.9691,71.0768,203.577,121.526,144.566,137.148,161.052,23.9657,74.4128,3.3156,2.57178,36.4627,5.78522,84.3708,1.95525
11,0.802705,0.187735,1,2,1,1,1,1,1,1,1,1,1,0.404263,0.805556,0.883579,0.882956,0.880977,0.896594,0.921419,0.944303,0.940357,0.467045,0,0,0,0,0,0,0,0,0,0
102,3.04621e+07,2.46841e+07,0,4,5,7,8,10,6,12,14,15,21,6.08492e+07,6.34627e+06,1.62683e+07,1.37286e+07,6.65796e+06,1.65504e+07,4.31934e+07,2.39467e+06,1.64231e+06,1.20622e+07,2.77055e+07,3.29284e+07,6.42874e+06,181056,3.87988e+07,4.54971e+07,5.91307e+07,1.09301e+08,2.94061e+07,3.09731e+07
50,79.3945,86.9582,1,2,2,3,6,3,4,9,5,5,11,95.6826,185.535,35.116,34.4408,30.9153,58.0924,272.106,19.568,44.6679,162.139,141.327,211.442,83.355,127.061,216.428,7.0879,136.429,1.42827,16.0699,8.78477
11,0.828403,0.195656,1,2,1,1,1,1,1,1,1,1,1,0.406357,0.827566,0.92517,0.931466,0.918425,0.911633,0.937894,0.962149,0.977745,0.485628,0,0,0,0,0,0,0,0,0,0
118,2.95603e+07,2.48471e+07,0,4,6,7,9,10,12,14,15,17,24,2.43656e+07,1.36938e+07,7.05304e+06,1.53428e+07,1.4845e+06,2.41362e+07,261818,2.63838e+07,1.15092e+07,2.46692e+07,1.25413e+07,751628,7.24542e+07,6.74854e+07,7.01894e+07,2.29874e+06,2.57901e+07,5.1972e+07,1.07716e+08,8.2396e+07
53,81.0167,89.969,1,3,3,3,6,3,4,10,5,5,11,131.994,9.28489,39.4856,198.117,78.1131,255.324,57.7282,61.6744,173.995,37.0896,48.3299,133.172,161.07,241.474,124.029,150.712,246.966,6.79695,116.092,1.63517
10,0.855763,0.197466,1,2,1,1,1,1,0,1,1,1,1,0.48004,0.955688,0.952906,0.939385,0.93343,0.960095,0.984711,0.999303,0.496313,0,0,0,0,0,0,0,0,0,0,0
137,2.66256e+07,2.20087e+07,0,8,7,8,10,10,14,14,16,18,32,1.1942e+07,3.18821e+07,4.04853e+06,1.03376e+07,1.99124e+07,6.0359e+06,3.7691e+07,3.2165e+07,9.67282e+06,2.76114e+07,2.45597e+07,4.22726e+07,9.81111e+06,8.31495e+06,5.59028e+06,1.65422e+07,1.1059e+07,8.47879e+06,6.1932e+07,6.1948e+07
60,80.1712,71.3927,1,4,2,5,4,4,8,4,11,6,12,41.2083,78.9804,37.9704,177.059,111.393,77.2062,48.9512,222.285,97.3213,42.5448,26.7594,56.4455,179.054,163.488,140.141,92.1905,191.644,173.45,86.3947,51.0672
11,0.882101,0.19855,1,2,1,1,1,1,1,1,1,1,1,0.473994,0.943512,0.9818,0.967957,0.95373,0.970848,0.996845,1.02069,1.0101,0.501543,0,0,0,0,0,0,0,0,0,0
158,2.33887e+07,2.03773e+07,0,6,7,8,11,16,13,16,25,20,36,9.97252e+06,2.92389e+07,1.66675e+07,8.08199e+06,9.31079e+06,1.24606e+07,5.76656e+06,3.01418e+06,2.44223e+06,1.04439e+07,9.39704e+06,3.31907e+06,976384,1.71657e+07,6.77466e+06,446050,2.56471e+07,1.20447e+06,4.05948e+07,4.09672e+07
70,83.705,80.1903,1,4,3,5,4,8,8,7,12,6,13,36.3031,68.4538,206.19,104.66,65.2783,57.2032,28.588,68.066,174.529,165.345,30.75,22.2687,101.709,210.757,194.578,16.5037,125.389,218.474,201.548,76.4435
10,0.900241,0.20916,1,2,1,1,1,1,0,1,1,1,1,0.50461,1.00441,0.990033,0.975177,0.99693,1.02316,1.04729,1.04278,0.517778,0,0,0,0,0,0,0,0,0,0,0
192,1.83601e+07,1.86138e+07,0,9,7,14,11,20,14,26,22,28,41,9.71017e+06,1.581e+07,3.01671e+07,2.66075e+06,8.33264e+06,1.20844e+07,1.22281e+07,4.14105e+06,6.59681e+06,2.78403e+07,1.93386e+07,1.59311e+07,1.74048e+07,6.95673e+06,394196,5.82177e+06,6.19684e+06,5.07651e+06,9.12936e+06,4.86797e+06
81,98.1354,72.0353,1,4,5,4,8,4,10,12,6,12,16,45.9895,223.818,68.3879,58.7685,118.684,85.3539,61.24,47.5812,86.1144,73.4313,242.413,32.2717,79.8147,129.538,172.484,25.0152,203.089,75.1938,59.5127,174.202
226,1.68919e+07,1.59302e+07,0,8,12,12,16,22,24,20,30,36,46,6.13638e+06,6.47825e+06,1.04467e+07,9.85014e+06,2.6147e+06,2.36607e+06,7.798e+06,7.34769e+06,1.06029e+06,485492,6.11746e+06,1.26296e+06,2.70527e+07,2.46586e+07,3.95938e+06,1.74229e+07,2.15361e+07,1.28147e+06,1.71672e+07,5.34527e+06
98,99.7047,86.5186,1,4,6,8,8,5,11,12,13,15,16,108.294,121.056,98.1006,76.5816,120.341,189.306,37.2014,20.9052,333.602,120.449,69.2485,186.318,56.624,118.029,189.702,134.416,48.4235,251.663,136.242,99.1822
221,1.40514e+07,1.38417e+07,0,10,12,17,18,21,22,24,26,27,44,1.59498e+07,1.35326e+07,158489,105712,1.05559e+07,9.41776e+06,826118,714671,7.74664e+06,6.90564e+06,2.20187e+07,2.42973e+07,4.64039e+06,1.31819e+06,2.28441e+07,2.06233e+07,1.69676e+07,1.21068e+07,9.4083e+06,959527
119,104.726,79.9741,1,5,6,7,10,10,11,17,18,15,20,58.2648,130.825,14.578,46.1788,93.3527,97.8165,4.67782,201.151,151.863,18.7671,119.941,98.9214,245.103,68.4568,33.971,3.88889,110.424,151.55,131.533,251.248
133,102.122,81.7602,1,8,8,8,10,12,12,14,16,22,23,126.82,120.646,73.7576,120.547,97.0334,12.3482,68.6858,66.2886,41.1758,29.7084,164.425,275.017,38.7877,25.2208,113.468,189.739,35.8898,21.4583,65.9074,161.177
173,91.8633,73.2271,1,9,7,15,10,20,14,25,18,29,26,24.0125,75.2668,100.18,170.33,34.2315,66.1904,84.1099,190.548,41.0066,67.4479,26.8022,157.151,102.226,82.4889,80.2358,48.586,38.0486,61.1144,33.4704,4.05647
200,67.1766,59.9408,1,9,13,10,18,16,21,27,25,27,34,83.8057,95.3756,112.065,23.6518,69.0973,77.9463,126.932,45.328,31.9573,60.8142,150.053,64.9071,36.0411,79.1188,47.993,38.5708,28.4695,9.93383,3.02425,176.152
236,61.4109,61.2078,1,8,14,15,20,21,26,28,32,34,38,245.753,112.149,90.3111,73.9725,102.085,77.1938,42.4023,70.9941,59.8278,80.257,38.6254,82.1897,67.9664,70.1971,78.9609,65.0233,4.92783,51.4456,11.2189,213.024
32,120.656,94.8868,1,1,2,1,2,3,4,5,3,4,7,251.053,40.5479,99.4997,297.169,222.348,66.417,158.626,80.8657,7.90355,50.4616,0.651683,7.43627,12.2912,0.632965,6.82315,8.28079,173.725,158.067,149.635,275.149
269,43.2585,40.6788,1,11,15,19,21,24,27,31,33,44,44,37.7561,17.4083,61.6681,59.4781,111.734,12.5192,21.3981,52.6913,51.6937,45.6078,0.904136,21.0894,44.5431,94.4937,30.3214,7.99432,58.0515,36.3729,28.7067,5.84965
32,79.3803,62.5368,1,1,2,2,2,2,3,4,4,6,6,77.9068,4.04747,144.571,1.98541,88.587,166.82,117.789,167.091,5.81758,87.8423,1.67322,5.15805,27.888,145.908,9.74061,59.2888,96.5872,82.3839,6.36191,46.1053
12,0.102618,0.02527,1,2,2,1,1,1,1,1,1,1,1,0.0451139,0.0916055,0.0980759,0.104689,0.111163,0.115323,0.118987,0.1226,0.126161,0.129666,0.0654176,0,0,0,0,0,0,0,0,0
34,106.07,81.1436,1,2,1,2,2,3,6,4,5,4,5,101.504,53.9623,192.363,40.4897,121.516,289.427,152.86,203.678,104.052,6.54372,67.9771,0.829081,5.97416,14.3433,167.79,17.4384,45.2754,121.012,99.2306,12.8648
14,1.19696,0.223772,1,2,2,1,2,1,1,2,1,1,1,0.616206,1.2281,1.21507,1.20154,1.1875,1.19664,1.23274,1.26638,1.27387,1.24939,1.41936,1.58678,0.886972,0,0,0,0,0,0,0
18,0.126857,0.0337278,1,4,2,1,2,2,2,1,1,1,2,0.0460857,0.0935237,0.100499,0.107339,0.114103,0.118107,0.12188,0.125598,0.129259,0.132868,0.13947,0.151025,0.162628,0.171217,0.174831,0.178364,0.0897719,0,0,0
40,54.9931,56.2023,1,2,2,2,3,3,7,4,4,5,8,74.523,18.7058,61.6026,114.509,80.662,22.4584,104.6,151.042,10.9794,83.3711,156.856,11.2669,21.6101,12.1368,32.7131,90.3818,40.304,9.94709,13.6399,32.3359
21,1.13232,0.271916,1,4,2,3,2,2,2,1,2,1,2,0.430998,0.86063,0.856492,0.852074,0.880241,1.00727,1.14081,1.23889,1.23521,1.22202,1.20834,1.20011,1.23739,1.27224,1.29866,1.27656,1.35625,1.52562,1.67026,0.876283
23,0.143123,0.051944,1,5,2,3,3,1,2,2,2,1,2,0.0310481,0.0638561,0.0714118,0.0838108,0.100911,0.115215,0.124229,0.12803,0.131772,0.135427,0.142948,0.154732,0.166594,0.174574,0.178267,0.181872,0.185394,0.188544,0.205622,0.222883
45,61.97,64.9527,1,3,2,3,3,3,7,4,5,5,10,23.0843,75.4208,200.205,103.307,30.767,25.3627,29.9016,260.917,124.608,169.048,20.4258,103.954,175.971,12.6433,21.6207,11.2911,29.9119,75.4382,37.1635,9.99202
14,1.2266,0.262398,1,2,2,2,1,1,1,2,1,1,1,0.594938,1.18695,1.17817,1.16881,1.1837,1.23743,1.28737,1.30871,1.28687,1.38558,1.55359,1.69508,0.878559,0,0,0,0,0,0,0
28,0.156236,0.0689303,0,6,4,3,3,2,2,2,2,2,2,0.0297432,0.061004,0.0682634,0.0757879,0.0832316,0.0880966,0.0923799,0.0966282,0.100837,0.110083,0.124859,0.147163,0.164318,0.175815,0.179628,0.183358,0.187005,0.19054,0.200805,0.218264
50,72.2667,77.0635,1,3,2,2,6,3,4,9,5,5,11,16.9465,88.994,2.83567,189.053,124.149,68.9688,32.6796,29.4384,19.9302,188.826,167.135,201.662,59.5319,148.091,210.202,7.99252,89.865,2.26935,11.082,17.7704
36,0.186951,0.0902444,1,8,6,4,3,4,2,3,2,2,2,0.0295811,0.0611299,0.0690746,0.0767352,0.0838903,0.0882785,0.0926329,0.096962,0.101252,0.105502,0.112116,0.124728,0.13744,0.147825,0.152264,0.156634,0.160942,0.169848,0.192005,0.219837
61,76.2709,65.381,1,4,2,6,3,4,8,5,11,6,12,42.8365,92.1409,161.841,172.507,46.6693,29.7869,3.70122,76.7784,72.8621,234.185,62.1443,220.526,49.6997,123.12,147.671,51.7535,137.912,191.41,23.8823,42.4807
36,0.223149,0.098599,1,8,5,5,3,3,3,3,2,2,2,0.0439609,0.0893834,0.0937716,0.0981242,0.102439,0.106514,0.116856,0.129585,0.142604,0.1494,0.153853,0.158248,0.162579,0.166197,0.18427,0.202948,0.222506,0.232443,0.246386,0.259464
66,83.7519,78.0878,1,3,2,6,3,8,4,10,9,9,12,90.2717,256.046,48.8577,74.1235,17.5552,2.79546,92.4062,82.7109,276.857,76.8998,195.056,77.7443,38.916,19.3016,131.863,186.62,186.396,40.3603,85.2051,169.574
36,0.270859,0.11501,0,1,0,0,0,0,0,0,16,11,8,0.0112254,0.0183932,0.14131,0.148404,0.152933,0.157399,0.161805,0.16559,0.18185,0.200582,0.220108,0.22732,0.23221,0.236905,0.241412,0.247558,0.253302,0.258641,0.26605,0.277416
81,92.6691,69.5758,1,3,5,6,4,8,10,6,12,13,14,158.119,75.5112,114.964,32.8556,193.952,135.197,54.0194,64.3976,34.9691,14.9591,6.77913,6.21748,152.804,179.677,185.288,64.5154,129.036,214.355,14.7771,86.5976
35,0.305533,0.0976428,0,4,0,0,0,0,0,0,15,9,7,0.103243,0.208184,0.17255,0.186552,0.187766,0.205363,0.223244,0.228285,0.233216,0.237352,0.24286,0.249097,0.25554,0.260017,0.263179,0.266223,0.272354,0.303531,0.335118,0.363864
96,100.551,86.1563,1,4,5,8,8,4,11,12,12,16,16,116.789,187.708,70.9875,94.2648,166.831,62.3072,84.5465,51.8462,114.883,87.1619,237.199,65.7715,128.034,273.959,173.835,50.5967,102.794,134.098,140.739,37.0525
47,0.498895,0.354572,0,16,7,0,0,0,0,0,11,7,6,0.146776,0.159684,0.314626,0.334905,0.35507,0.365755,0.369287,0.372336,0.374863,0.388914,0.403328,0.41755,0.431064,0.436337,0.429214,0.42181,0.41512,0.416192,0.432699,0.448496
118,116.689,96.9507,1,5,6,7,9,16,12,13,16,16,18,139.581,94.7489,79.1282,101.414,207.592,6.05154,43.735,104.878,121.091,170.251,71.0469,40.2279,45.9622,27.6041,22.352,326.944,39.5374,28.7622,20.792,200.247
33,0.554692,0.454306,0,12,4,0,0,0,0,0,5,7,5,0.188612,0.377764,0.393795,0.416658,0.439343,0.447412,0.437101,0.423041,0.408022,0.403187,0.404545,0.429658,0.454265,0.474695,1.92455,1.9564,1.98625,0.381081,0.384604,0.407654
19,0.400005,0.237621,0,7,0,0,0,0,0,0,0,3,9,0.141429,0.502805,0.0747204,0.617219,0.46954,0.713428,0.239602,0.57341,0.248035,0.249248,0.243345,0.236073,0.228365,0.270791,0.151391,0.706129,0.596442,0.93811,0,0
146,106.509,89.4245,1,9,7,9,10,11,21,15,17,18,29,158.14,16.8304,44.9929,115.353,272.346,41.6294,62.0296,223,27.7204,5.43288,119.431,130.802,174.715,23.6807,60.2044,15.2562,115.789,92.2371,96.5461,311.983
15,0.464386,0.147329,0,7,0,0,0,0,0,0,0,3,5,0.201413,0.403496,0.428579,0.453165,0.475758,0.680046,0.702239,0.723821,0.407081,0.415399,0.440397,0.464883,0.470517,0.234617,0,0,0,0,0,0
28,0.409509,0.301008,0,12,0,0,0,0,0,0,0,6,10,0.126839,0.249691,0.242473,0.234804,1.1807,0.153928,0.471395,0.870458,0.783174,0.527797,1.05294,0.11405,0.2561,0.234122,0.241818,0.249273,0.253966,0.255259,0.256276,0.249145
201,87.6614,86.6087,1,8,12,9,18,20,24,16,30,31,33,183.103,38.6386,32.8938,128.016,133.707,6.78272,31.5267,99.7966,104.928,5.25401,153.297,172.945,272.995,197.601,21.1574,129.366,62.0038,52.6071,29.6937,48.4033
14,0.475903,0.276685,0,7,0,0,0,0,0,0,0,0,7,0.125741,0.347267,0.699415,0.370001,0.492082,0.531298,0.20338,0.925318,0.0687752,0.169186,0.67852,0.68849,0.887273,0,0,0,0,0,0,0
20,0.305923,0.292585,0,3,0,0,0,0,0,0,0,6,11,0.117265,0.943852,0.976422,1.00875,0.138316,0.141321,0.144272,0.157982,0.173843,0.189841,0.19515,0.198367,0.201497,0.205057,0.213567,0.22286,0.231466,0.234864,0.11784,0
252,83.3196,85.2709,1,10,12,17,18,24,25,30,39,38,39,176.753,10.7547,34.2324,137.079,134.333,6.4179,36.6766,110.398,108.997,232.677,28.8048,42.3292,150.649,130.348,22.5863,22.6973,16.3165,0.592363,195.53,178.773
44,0.319677,0.26532,0,17,0,0,0,0,0,0,4,14,9,0.113622,0.115471,0.232982,0.241432,0.247404,0.253215,0.258155,0.259671,0.264323,0.269096,0.273643,0.27797,0.282075,0.281037,0.978439,1.00846,1.03767,1.06629,1.09261,0.139659
322,98.1529,85.0898,1,16,16,19,30,26,40,33,44,46,52,41.7662,67.864,132.782,131.747,130.693,42.9333,61.3767,109.33,109.78,192.336,65.0811,47.6034,60.5376,95.627,96.4528,118.384,129.106,125.472,36.0634,60.0294
30,78.2842,58.3606,1,2,2,2,2,2,4,4,4,4,4,50.7851,117.847,45.3356,50.6638,26.8851,35.4931,146.819,158.107,162.04,2.20458,79.9607,106.684,5.49242,86.6851,41.3252,78.6981,3.608,67.6295,26.6674,52.4595
33,0.306492,0.297277,0,14,0,0,0,0,0,0,0,7,12,0.0893238,0.187118,0.202918,0.218798,0.227059,0.229624,0.23208,0.234431,0.241338,0.250106,0.258678,0.262376,1.18588,1.21955,1.26045,0.153425,0.157485,0.169136,0.176171,0.178708
405,92.9389,77.8193,1,17,21,28,30,34,44,50,55,60,66,169.451,54.6088,34.7327,105.51,122.909,135.688,8.32101,46.8972,91.4857,101.38,112.45,135.088,11.2225,49.2965,82.0749,87.7095,96.8462,132.277,87.2575,19.3778
35,104.907,99.7715,1,3,2,2,3,3,3,4,4,4,7,117.416,30.4318,224.849,19.6522,111.074,273.251,31.0976,12.0125,102.099,172.924,292.123,1.533,4.28398,16.9714,1.45201,3.99669,15.9977,104.265,10.7381,51.3013
24,0.239256,0.146213,1,13,0,0,0,0,0,0,0,0,11,0.108235,0.203392,0.183583,0.172312,0.174989,0.177592,0.18012,0.18308,0.198725,0.214747,0.230328,0.589734,0.609975,0.629727,0.173538,0.176675,0.179307,0.181867,0.184348,0.195225
508,58.2532,53.0275,1,18,29,31,37,54,50,55,77,68,89,112.547,106.692,60.6071,48.0736,61.4964,47.1009,93.9284,89.7697,38.6747,28.9131,58.808,43.5083,80.7617,77.4294,148,19.4937,11.9226,58.3176,42.8696,72.3007
42,56.8448,56.4882,1,2,1,3,3,3,6,4,5,5,10,169.763,62.7598,82.5807,87.1544,58.5999,186.154,43.6893,168.377,25.8609,68.1643,168.839,10.8,29.7917,15.3182,24.1896,20.9266,18.5588,18.9184,72.6042,25.9143
89,177.472,174.676,1,3,4,6,7,6,9,12,12,14,16,284.848,88.9072,131.293,94.4984,4.21303,13.5986,1.32525,86.4832,19.8873,280.432,62.4381,157.137,49.9151,109.406,248.15,140.421,32.6544,126.029,29.621,41.126
46,62.6705,63.7668,1,3,2,3,3,3,7,5,5,5,10,50.5745,115.219,127.245,167.859,28.8356,60.9882,49.0184,185.194,95.826,194.282,68.9832,103.789,197.939,12.387,29.3349,15.7071,22.4248,104.102,28.7861,15.1463
52,88.3102,86.5688,1,3,2,2,6,4,4,9,5,5,12,0.64566,92.6275,0.12002,228.523,143.428,73.65,32.272,65.7344,15.305,208.299,285.724,253.192,68.2402,170.335,208.444,126.634,13.0999,87.8246,1.60708,8.46884
66,84.3172,70.2286,1,3,3,5,4,7,9,5,11,6,13,107.789,163.918,43.7995,67.1029,32.1224,1.26198,105.439,87.0401,204.105,78.899,219.967,79.7311,34.1932,17.3837,144.458,181.468,194.475,58.252,95.4776,172.056
75,92.7246,89.9659,1,2,6,3,6,5,10,10,5,14,14,232.403,9.65893,0.889816,233.287,51.0683,174.858,209.686,39.3452,94.3767,173.502,27.7149,54.9682,128.673,376.343,296.405,168.008,240.278,160.238,270.963,344.909
23,84.0064,55.6155,1,1,2,2,2,0,2,3,3,4,4,100.182,30.5066,162.102,1.31828,79.7477,109.166,94.0683,123.735,10.1432,68.7425,1.36532,3.07927,31.2857,139.789,131.62,103.405,194.353,19.7811,78.0729,126.241
91,104.215,86.8606,1,4,6,8,4,8,12,6,12,15,16,34.23,313.775,196.584,97.8285,62.7112,108.241,133.961,57.0027,29.8605,102.76,193.006,277.477,28.6493,84.7047,107.486,206.754,26.8246,230.012,81.1289,76.6707
22,85.8805,81.5163,1,1,1,2,2,3,0,3,3,3,4,168.092,35.6385,88.5821,206.284,141.109,73.0266,218.948,0.686483,10.6276,15.7833,0.953145,5.12317,14.4793,159.553,141.165,137.881,1.06563,6.9353,12.1748,251.156
108,112.825,86.8125,1,4,6,6,9,10,10,13,14,15,21,245.243,30.41,83.7046,151.181,37.7521,192.287,268.933,161.801,0.624157,185.059,136.263,5.5166,113.207,110.34,240.824,94.0185,43.0796,9.17161,88.8191,141.584
25,105.051,78.0197,1,1,1,2,2,2,3,3,3,4,4,67.223,224.473,74.7487,207.586,41.6455,126.908,159.296,123.022,266.585,1.00932,8.81176,33.3828,0.969025,2.92241,18.4197,179.237,168.595,137.223,203.635,24.244
127,108.056,89.2515,1,8,6,8,10,10,13,14,14,17,27,227.334,45.6427,114.412,146.154,41.3133,88.2021,307.902,124.885,256.644,105.861,52.1784,11.2385,44.3086,21.4892,139.087,190.7,116.984,62.4793,39.7188,31.3258
32,107.458,85.1753,1,2,1,2,2,5,3,4,4,4,5,130.4,25.5077,233.047,28.9386,123.199,187.881,108.885,181.348,7.62209,82.7528,1.67523,4.03011,18.9165,1.53319,3.77038,17.4768,121.482,218.078,228.048,243.418
14,57.9277,37.5111,1,1,1,0,2,0,2,2,0,3,3,116.108,27.9902,86.8889,7.31,96.6996,19.6874,31.7868,14.4295,25.8014,104.633,95.3289,77.3589,49.0368,0,0,0,0,0,0,0
172,100.601,85.2944,1,8,8,13,11,18,15,24,18,30,27,52.8251,193.043,196.434,46.7722,39.4516,136.646,139.68,4.20475,205.349,177.005,341.305,13.9186,22.7397,192.182,77.9669,265.278,240.997,92.4462,58.4133,42.733
35,143.468,107.426,1,1,1,2,3,3,3,6,4,5,7,177.26,46.912,213.26,98.7236,17.3127,56.1425,143.511,227.665,81.4195,13.1564,58.6548,0.964233,6.08206,18.358,1.2632,5.17995,10.956,197.529,267.05,227.822
16,54.6077,39.6676,1,1,1,1,0,2,2,0,3,3,3,52.4984,4.97706,40.59,98.0441,45.1721,110.982,22.5332,38.3379,0.357503,7.30148,28.2368,120.036,108.082,92.6427,49.3234,0,0,0,0,0
213,94.2369,89.56,1,10,12,13,16,22,24,19,30,33,34,3.39164,164.167,126.413,0.217415,9.74867,120.719,97.5885,10.8366,15.6669,88.6917,71.6908,272.076,268.563,155.054,49.5925,63.5198,61.4786,50.4291,19.2668,4.7094
38,127.839,105.883,1,3,2,2,3,3,3,4,4,4,10,136.817,10.4014,244.051,23.5234,127.438,336.048,36.2966,19.7153,15.2695,216.164,257.124,110.279,4.57249,83.7248,2.06561,4.34772,23.973,146.378,19.0883,50.4947
16,59.9132,54.4902,1,1,1,1,0,1,3,0,3,3,3,22.4632,88.8981,106.385,173.243,50.1522,0.510345,16.1239,15.2534,0.491099,11.5699,6.94656,132.806,113.166,112.734,47.9556,0,0,0,0,0
10,53.457,36.6241,1,1,0,1,0,1,1,1,2,0,3,20.6111,34.396,107.972,65.6521,24.6209,122.054,31.0365,15.5586,59.2112,0,0,0,0,0,0,0,0,0,0,0
260,89.4949,80.1913,1,10,13,17,20,23,26,40,33,37,41,57.7612,29.8478,89.1369,107.505,224.624,16.2067,41.1245,81.7694,94.5433,86.3928,1.32522,41.8319,71.5489,176.156,163.096,70.7289,55.7728,33.7379,39.5949,210.119
41,74.6515,67.3528,1,4,2,2,3,3,4,4,4,5,10,125.322,39.6924,210.632,16.4496,116.382,132.808,46.8485,27.1677,186.418,180.059,0.286047,143.349,189.451,16.4439,91.3084,2.47037,8.78682,22.0286,36.0749,108.253
21,57.816,57.3474,1,1,1,2,2,0,3,3,3,3,3,141.463,38.1493,158.67,36.1924,130.257,15.6499,102.42,0.664663,6.62016,45.8791,0.643311,6.0629,16.0043,145.958,136.618,111.864,1.1972,5.005,14.3931,42.609
10,32.3984,29.8833,1,2,0,2,0,0,2,0,2,0,2,9.67117,24.2949,24.3565,6.14126,8.00105,0.290761,81.5753,64.6768,72.5777,0,0,0,0,0,0,0,0,0,0,0
338,82.7993,73.7275,1,15,15,26,21,36,30,45,42,50,58,99.2993,108.805,136.397,54.1526,3.01835,80.549,88.0171,109.104,28.3801,19.2463,68.6918,74.4145,91.0514,11.6545,21.5754,68.8534,157.571,164.337,118.04,122.369
53,90.7485,92.1253,1,4,2,2,6,4,4,9,5,5,12,146.465,49.324,241.473,23.419,138.44,156.707,53.694,33.7718,213.536,204.964,6.91132,288.383,259.834,60.5455,16.0403,1.66382,113.503,15.2503,87.7919,2.51462
23,68.8413,67.2648,1,1,1,1,2,2,3,3,3,3,4,117.267,93.1791,44.3173,178.462,23.6795,151.918,8.86296,71.8672,0.740997,8.79665,23.1967,0.544647,7.83996,12.2685,167.529,152.94,138.174,1.30023,6.35742,14.4924
11,43.8936,32.3751,1,1,0,1,0,2,2,0,2,0,3,85.3024,34.0996,57.56,18.6912,2.73422,14.5872,102.318,52.0303,6.77621,64.8363,0,0,0,0,0,0,0,0,0,0
400,65.3595,54.3311,1,15,21,28,26,37,44,50,54,60,65,2.78901,95.0228,78.3055,102.81,5.24394,2.08025,76.4899,64.3966,84.2265,136.986,21.883,9.56058,66.2909,57.2134,72.8742,88.97,74.9723,31.3915,15.0878,58.4885
58,1.86731e+07,1.76805e+07,0,4,2,2,6,4,4,8,6,6,16,3.50702e+06,5.02617e+06,9.98341e+06,9.59701e+06,5.01276e+06,6.85172e+06,4.45328e+06,8.78744e+06,9.31727e+06,5.08272e+07,5.28031e+07,5.35789e+07,6.29241e+07,2.11644e+07,3.99401e+07,2.51578e+06,716883,2.96156e+07,1.07627e+07,4.61739e+07
59,112.357,106.913,1,3,2,5,3,4,8,5,11,6,12,19.7045,128.82,98.0797,244.051,192.929,99.2042,35.4059,91.627,13.8722,270.177,343.825,291.476,69.487,197.993,355.041,119.584,52.812,16.1649,1.95503,105.699
26,87.8775,97.3689,1,1,1,1,3,3,3,3,3,3,5,28.1178,247.983,200.545,13.678,55.0517,3.44547,174.305,71.6883,19.841,50.3477,0.686523,9.29643,10.2162,0.665446,7.61069,9.50474,184.431,165.941,161.414,1.31822
14,73.7386,58.105,1,1,1,1,0,2,3,0,2,2,2,25.8605,132.067,94.3205,108.934,25.149,76.1498,0.849538,10.1548,198.698,77.6344,147.485,34.4667,26.8317,0,0,0,0,0,0,0
11,47.9728,31.116,1,1,0,1,1,1,2,0,2,0,3,81.216,39.6963,62.4631,14.3056,2.77822,10.9453,99.5184,65.6694,32.1328,71.0029,0,0,0,0,0,0,0,0,0,0
225,74.5814,64.1916,1,9,12,15,17,20,24,26,32,34,36,77.4387,81.7181,104.352,47.7063,75.6978,87.2016,27.9712,66.4615,75.0288,13.9052,58.61,161.547,143.199,28.0539,36.18,85.3397,126.149,162.281,64.553,39.8899
