total_points,avg_dev,std_dev,label,band_1_points,band_2_points,band_3_points,band_4_points,band_5_points,band_6_points,band_7_points,band_8_points,band_9_points,band_10_points,dev_1,dev_2,dev_3,dev_4,dev_5,dev_6,dev_7,dev_8,dev_9,dev_10,dev_11,dev_12,dev_13,dev_14,dev_15,dev_16,dev_17,dev_18,dev_19,dev_20
20,2.6909e+07,2.30916e+07,0,1,2,2,0,2,2,0,3,4,4,1.21814e+07,2.0573e+06,1.88472e+07,4.60358e+07,6.19469e+07,5.69157e+07,5.6685e+06,5.03004e+07,5.56799e+07,7.55342e+07,451989,1.2524e+06,1.06807e+07,3.4465e+07,1.78561e+06,1.87037e+07,1.95331e+07,2.1778e+07,1.74524e+07,0
13,53.6515,34.3651,1,1,1,0,1,0,2,2,0,3,3,27.8465,86.3468,73.2903,89.1419,10.9706,1.90184,15.299,23.4981,100.138,88.9449,75.9065,50.5345,0,0,0,0,0,0,0,0
10,1.83833e+07,1.1619e+07,0,1,0,1,0,1,1,1,2,0,3,2.99003e+07,3.31097e+07,1.02531e+07,2.66939e+07,3.43516e+07,8.29649e+06,3.47433e+06,9.5618e+06,9.80892e+06,0,0,0,0,0,0,0,0,0,0,0
124,94.2236,78.1422,1,6,7,8,9,12,12,13,16,16,25,76.4854,82.0526,162.678,76.0443,71.0334,74.0258,49.2545,19.1567,57.6955,53.3551,66.5784,27.4561,190.202,44.4124,55.0662,147.382,154.787,39.6322,244.866,96.8355
79,2.35743e+07,2.58657e+07,0,4,4,3,8,4,9,12,6,13,16,2.6684e+06,9.51949e+06,3.90528e+06,2.08519e+07,3.10492e+07,1.06677e+07,2.99854e+06,3.82211e+07,1.9798e+07,1.81765e+06,1.57273e+06,3.98639e+07,3.81431e+07,6.71396e+07,1.20835e+08,4.62537e+07,4.42064e+07,6.88007e+07,6.8771e+07,124297
35,125.957,103.028,1,1,2,1,3,3,3,4,6,5,7,183.01,43.4946,190.93,76.6925,16.1665,82.7001,136.931,237.477,15.6293,8.66764,0.990458,58.6441,9.44325,47.239,0.89919,8.74994,9.81653,198.729,30.5317,17.4567
28,2.45421e+07,2.32768e+07,0,1,1,2,2,2,3,3,4,4,6,9.74274e+06,1.06012e+07,4.61889e+07,8.40827e+07,5.319e+07,2.68329e+07,4.16812e+06,5.21958e+06,7.35973e+07,6.73e+07,5.90948e+07,1.53633e+07,440997,1.09588e+06,5.27182e+06,3.46116e+07,4.76951e+06,1.55829e+07,2.08541e+07,2.5389e+07
14,62.0983,45.7969,1,1,1,0,1,0,2,3,0,3,3,17.4699,133.896,100.408,109.702,13.8324,48.6833,0.374135,10.5798,16.6669,115.26,99.6537,92.4448,48.3067,0,0,0,0,0,0,0
10,2.16396e+07,1.40928e+07,0,2,0,2,0,0,2,0,2,0,2,3.03658e+07,3.81749e+07,3.609e+07,5.28046e+06,2.56429e+07,3.1206e+07,2.56438e+07,727731,1.62486e+06,0,0,0,0,0,0,0,0,0,0,0
167,86.0747,74.9114,1,8,8,13,12,12,21,16,27,20,30,25.8285,127.191,118.175,74.7363,17.5365,95.3635,89.7583,32.6516,21.8024,51.1083,291.924,27.2352,3.60903,200.489,51.6186,179.275,139.211,92.2298,45.3636,38.4828
106,2.5563e+07,1.96446e+07,0,4,5,8,8,7,10,12,14,16,22,4.89116e+07,7.89036e+06,9.05611e+06,3.25396e+07,1.08163e+07,7.93102e+06,2.18766e+06,1.55976e+07,1.30039e+07,2.54152e+06,1.30775e+06,4.94263e+07,3.10877e+07,4.96049e+07,8.93586e+07,4.40653e+07,3.37279e+07,5.06587e+07,7.54252e+07,1.85344e+07
39,131.767,104.693,1,2,2,3,3,3,3,4,4,5,10,171.971,55.1929,245.843,77.4991,20.353,92.4122,57.1211,16.3418,143.599,213.964,283.058,12.3405,7.78033,1.14158,64.6334,7.2923,51.8278,207.062,32.8349,27.9441
34,2.89867e+07,2.60542e+07,0,2,1,2,2,4,3,4,4,4,8,2.43348e+07,7.93929e+06,4.19533e+07,1.71314e+06,1.26626e+07,6.79953e+07,8.30124e+07,7.01104e+07,1.42153e+07,5.59542e+06,4.87305e+06,7.3749e+07,7.62206e+07,7.23799e+07,2.5552e+07,3.65428e+07,3.43632e+06,2.37909e+07,1.61083e+07,2.72515e+07
20,59.5276,48.4199,1,1,1,2,2,0,2,3,3,3,3,91.2557,52.0304,35.0982,146.241,126.137,42.7017,117.156,9.63446,72.9925,1.01567,5.28343,29.8737,126.867,117.19,92.5013,1.61346,5.47032,16.3295,41.6331,0
13,1.99177e+07,1.63261e+07,0,1,1,0,1,0,2,2,0,3,3,3.79232e+07,1.09062e+07,3.80583e+07,1.15001e+06,2.42307e+07,3.72968e+07,4.63407e+07,2.69119e+07,159773,3.05311e+06,4.40333e+06,8.57863e+06,0,0,0,0,0,0,0,0
18,0.315068,0.0919581,1,3,2,2,2,2,1,2,1,1,2,0.129028,0.26003,0.26542,0.270122,0.274216,0.278238,0.282218,0.286071,0.301526,0.319305,0.337076,0.376611,0.46062,0.484157,0.459184,0.38616,0.186175,0,0,0
236,72.2091,70.03,1,9,12,16,19,23,25,29,31,35,37,163.53,47.455,61.3613,118.118,119.428,22.2798,51.5994,92.3962,94.2662,133.331,0.652267,170.58,154.134,156.975,105.34,27.0341,223.545,121.683,59.3354,172.126
132,2.19112e+07,1.63896e+07,0,4,7,7,9,11,16,17,17,18,26,1.18863e+07,6.42157e+06,9.23551e+06,3.22532e+07,1.32141e+06,6.28276e+06,1.30159e+07,1.99161e+07,203599,2.13413e+06,1.95009e+07,1.09967e+07,7.2218e+06,1.21127e+07,3.2384e+06,1.15948e+07,5.20655e+07,4.43584e+07,4.69438e+07,4.7731e+07
52,93.4394,97.0618,1,3,2,3,6,3,4,9,5,5,12,32.3618,91.6187,256.673,113.538,38.5398,35.1107,37.7978,332.416,26.601,25.2187,184.341,172.512,209.767,65.4528,256.514,241.04,33.1963,18.328,2.09307,92.2381
35,3.53481e+07,2.91646e+07,0,2,1,2,2,3,3,6,6,4,6,2.03471e+07,1.15555e+07,3.9989e+07,8.41858e+06,2.0344e+07,3.22741e+07,8.24576e+07,9.14436e+07,5.21604e+07,6.37414e+06,2.02711e+06,7.71468e+07,5.80068e+06,5.62008e+07,1.32544e+08,7.80614e+07,3.9448e+07,1.99722e+07,4.01793e+07,5.67962e+06
14,82.3771,48.0714,1,1,2,2,1,0,1,1,2,2,2,54.4348,86.3493,65.0257,74.7841,84.7482,99.841,7.77421,62.8265,142.421,32.5119,209.934,84.065,66.1876,0,0,0,0,0,0,0
14,2.04074e+07,1.47783e+07,0,1,1,0,2,0,2,2,0,3,3,1.86979e+07,4.9489e+07,2.63212e+07,2.85395e+07,3.54737e+07,2.60849e+07,3.74696e+07,2.36964e+06,2.04606e+07,439560,1.06006e+06,9.84889e+06,9.04217e+06,0,0,0,0,0,0,0
13,0.348129,0.104226,1,2,1,2,1,1,1,2,1,1,1,0.145669,0.292625,0.301078,0.319276,0.337487,0.351116,0.421066,0.490247,0.500034,0.442446,0.384327,0.192182,0,0,0,0,0,0,0,0
10,0.457564,0.110276,1,2,1,1,1,1,0,1,1,1,1,0.237597,0.487778,0.500364,0.511055,0.511378,0.523428,0.534749,0.541728,0.27,0,0,0,0,0,0,0,0,0,0,0
453,58.8445,46.7063,1,15,23,28,36,49,47,53,58,63,81,63.9591,93.2884,100.215,62.7074,7.61317,36.4796,55.3698,75.4717,81.978,37.6478,2.49167,35.6938,49.6039,63.4175,69.3094,21.2038,9.22088,34.8135,45.3542,54.6859
70,78.849,75.9139,1,4,2,6,4,8,9,6,12,6,13,59.9481,41.5723,46.2016,81.7852,126.406,171.734,58.649,32.1446,120.396,119.438,23.6181,228.929,9.32446,228.481,176.625,23.9995,91.9767,223.702,186.113,60.6322
51,2.79084e+07,2.71435e+07,0,3,2,2,3,3,8,4,5,5,16,2.10479e+06,8.86434e+06,1.15907e+06,2.08978e+07,1.32604e+07,6.92881e+07,7.29614e+07,2.38093e+07,6.09574e+07,8.92971e+07,6.53943e+07,4.0586e+07,4.73091e+07,1.30459e+07,2.37005e+06,7.59781e+07,1.03697e+07,4.81841e+07,7.09049e+07,7.47022e+07
16,2.14083e+07,2.36843e+07,0,1,1,1,0,2,2,0,3,3,3,2.0655e+06,7.88915e+06,5.30621e+07,2.55428e+07,4.70418e+07,4.96391e+07,3.26397e+07,7.6308e+07,219312,2.64914e+06,8.72336e+06,281320,1.53166e+06,4.31615e+06,9.21597e+06,0,0,0,0,0
16,0.353327,0.102892,0,3,1,2,2,1,2,1,1,1,2,0.146751,0.294978,0.299716,0.304031,0.308217,0.319132,0.338089,0.35705,0.369113,0.443499,0.517193,0.527843,0.466758,0.40501,0.202521,0,0,0,0,0
10,0.477045,0.114232,1,2,1,1,1,1,0,1,1,1,1,0.248205,0.507737,0.520986,0.533611,0.533576,0.543245,0.555285,0.566738,0.284026,0,0,0,0,0,0,0,0,0,0,0
89,89.3066,74.1346,1,5,6,6,4,10,10,6,13,14,15,39.4399,63.1146,126.916,8.60197,148.462,37.8998,158.14,94.3535,34.8194,96.0005,67.413,31.2764,65.8696,28.5627,3.93349,114.024,247.247,242.386,126.242,158.828
53,3.0406e+07,3.06786e+07,0,3,2,2,6,4,4,9,5,6,12,6.62504e+06,1.40913e+07,1.03584e+07,3.84044e+07,3.60722e+07,1.01746e+07,2.00254e+06,4.24133e+07,6.75631e+07,1.2427e+08,2.2594e+07,4.02986e+07,4.11981e+07,1.99822e+07,7.76257e+07,8.29317e+07,3.42025e+07,1.69435e+07,1.95692e+06,7.07034e+07
29,83.8082,82.035,1,1,1,1,3,3,3,3,3,4,7,29.1301,224.41,122.758,13.8498,22.406,78.699,182.701,24.7461,10.4248,0.962423,50.9694,9.6162,39.6454,0.642466,8.60557,7.40172,195.464,179.894,168.005,251.183
24,1.66731e+07,2.21175e+07,0,1,1,1,2,1,2,3,3,3,7,416707,5.06868e+06,5.77683e+07,1.58204e+07,2.19037e+07,801323,1.65074e+07,3.6509e+07,7.80185e+07,143648,3.20763e+06,4.44099e+06,274437,1.69301e+06,4.08214e+06,254379,1.57123e+06,3.59273e+06,4.84504e+07,4.31963e+07
13,1.46822e+07,8.67257e+06,0,1,1,0,1,0,2,2,0,2,4,6.45653e+06,1.50866e+07,3.01243e+07,1.71645e+06,9.27691e+06,2.60282e+07,3.89531e+06,1.65766e+07,2.36738e+07,1.94524e+07,1.5933e+07,7.96634e+06,0,0,0,0,0,0,0,0
22,0.345887,0.0990871,1,4,3,2,2,2,2,2,2,1,2,0.134695,0.271657,0.278452,0.285119,0.291486,0.297205,0.30252,0.307358,0.312069,0.316415,0.3222,0.341645,0.361091,0.378931,0.42041,0.510749,0.545354,0.518292,0.440969,0.417999
10,0.49335,0.118359,1,2,1,1,1,1,0,1,1,1,1,0.257725,0.527844,0.541151,0.551362,0.549736,0.562567,0.574615,0.584072,0.291076,0,0,0,0,0,0,0,0,0,0,0
113,95.4138,76.5711,1,4,5,7,8,10,12,18,16,16,17,91.5905,113.985,118.786,40.0377,87.215,178.976,106.217,64.2933,277.59,70.4777,100.098,101.732,44.6708,31.3234,51.7948,20.3738,17.9654,219.458,141.258,60.324
72,2.80056e+07,2.8522e+07,0,3,3,5,3,7,8,7,11,7,18,2.54853e+07,2.94049e+07,5.95008e+06,578624,2.19696e+07,9.84316e+06,2.39613e+07,3.24348e+07,9.41459e+07,8.4889e+07,4.06534e+07,8.43862e+07,8.3701e+07,6.67888e+06,1.37498e+07,7.86655e+06,1.65352e+06,7.30707e+07,4.81374e+07,2.16311e+07
35,114.929,102.826,1,1,3,1,3,3,3,3,6,5,7,304.327,273.39,17.7943,170.999,153.546,14.3273,89.9724,95.0472,209.896,8.65511,13.9897,0.825643,48.9153,6.94745,36.9005,0.78186,9.39551,7.3967,0.75413,8.35658
24,2.81862e+07,2.53744e+07,0,1,2,2,2,0,2,3,4,4,4,1.39321e+07,1.15099e+07,1.78804e+07,5.77581e+07,6.89032e+07,5.86313e+07,1.15447e+07,5.72875e+07,5.67082e+07,9.89624e+07,690683,1.84274e+06,1.52148e+07,3.89912e+07,1.90975e+06,2.32515e+07,2.02579e+07,2.53058e+07,1.83836e+06,1.86415e+07
13,1.60851e+07,1.85292e+07,0,1,1,0,1,0,1,3,0,3,3,3.15507e+07,3.16115e+07,68896,4.97875e+07,5.05818e+07,101995,7.35281e+06,7.55639e+06,112392,3.10818e+06,3.44552e+06,7.74374e+06,0,0,0,0,0,0,0,0
15,0.391318,0.114322,1,2,2,2,1,2,1,1,1,1,2,0.161065,0.323591,0.328007,0.338561,0.358536,0.378483,0.392118,0.458131,0.555936,0.57479,0.523334,0.438663,0.431499,0.215737,0,0,0,0,0,0
155,88.1809,70.7739,1,7,8,8,17,12,13,24,16,20,30,121.845,103.85,85.2805,72.1034,43.2197,81.8541,68.99,15.393,22.7912,52.9132,40.6799,128.185,14.4701,39.2897,188.745,107.787,24.3469,18.4826,150.598,134.382
92,2.69104e+07,2.6098e+07,0,4,4,8,4,8,11,6,12,15,20,4.92335e+06,5.42037e+06,3.92311e+06,4.718e+07,3.88883e+07,8.08837e+06,5.16527e+06,2.24166e+07,2.46734e+07,2.90366e+06,1.22711e+06,2.10622e+07,7.44088e+07,1.12471e+08,6.57667e+07,3.40368e+07,6.10156e+07,9.33065e+07,6.76919e+07,3.92823e+07
38,119.228,97.7923,1,3,2,2,3,3,3,4,4,4,10,121.893,38.096,233.305,34.647,143.349,330.937,39.7973,16.0537,33.8395,190.029,235.377,31.5361,5.95048,2.70475,72.1466,5.42322,57.5634,128.091,17.3637,46.7974
26,3.11861e+07,2.85011e+07,0,1,1,2,2,2,3,3,4,4,4,7.67179e+06,1.68729e+07,3.54018e+06,2.02259e+07,5.92008e+07,8.46148e+07,3.01955e+07,5.6243e+06,2.55414e+06,1.08792e+08,5.1047e+06,6.31156e+07,7.44823e+07,6.79919e+07,3.27404e+07,4.34349e+07,3.44171e+06,2.19776e+07,2.49573e+07,2.84699e+07
13,1.70259e+07,2.00005e+07,0,1,1,0,1,0,1,3,0,3,3,3.49326e+07,3.51577e+07,131168,4.84057e+07,5.73229e+07,99373.3,3.72721e+06,9.52571e+06,154912,3.32785e+06,3.39005e+06,8.13562e+06,0,0,0,0,0,0,0,0
10,0.44318,0.132501,1,2,1,1,1,0,1,1,1,1,1,0.209529,0.472232,0.571656,0.60017,0.55353,0.467761,0.445667,0.445414,0.222664,0,0,0,0,0,0,0,0,0,0,0
212,67.1205,64.8683,1,10,12,14,14,21,24,19,30,32,36,23.3392,120.301,113.61,10.0745,9.66016,87.8743,87.6011,24.1235,24.4985,68.7273,51.8155,4.83205,172.619,205.821,49.5301,137.898,3.89717,110.139,8.4123,35.4537
110,2.64702e+07,2.27423e+07,0,4,6,6,9,10,11,14,14,10,26,2.7178e+07,9.23676e+06,7.76363e+06,1.64935e+07,578425,2.22267e+07,33867.6,1.2859e+07,5.6819e+06,3.47472e+07,1.83976e+07,4.20619e+07,7.48511e+07,7.35769e+07,2.41962e+07,2.03612e+07,5.30497e+07,5.54712e+07,7.68487e+07,5.79986e+06
47,68.123,74.7132,1,3,2,3,3,6,4,5,5,5,11,19.2725,99.5613,117.481,177.599,25.2298,11.6329,37.9999,169.558,123.938,179.848,46.0717,144.331,184.781,44.1116,24.025,13.8411,6.29207,75.151,1.25336,11.3511
36,3.22746e+07,3.12564e+07,0,1,2,2,2,2,3,4,5,6,9,1.90675e+07,5.59578e+06,2.87513e+07,986027,1.34771e+07,7.4764e+07,9.19703e+07,2.02248e+07,6.29393e+06,2.34025e+06,1.10739e+08,5.55019e+06,6.47118e+07,1.12822e+08,7.90954e+07,2.03942e+07,1.05084e+06,3.37671e+07,3.29102e+06,2.42673e+07
14,2.28093e+07,1.48644e+07,0,2,0,2,0,2,2,0,2,0,4,3.87123e+07,4.2903e+07,4.50934e+07,9.26805e+06,2.4422e+07,3.12693e+07,3.09265e+07,1.04838e+06,2.00554e+06,828432,2.16516e+07,2.4909e+07,2.3483e+07,0,0,0,0,0,0,0
322,57.3286,46.6809,1,14,14,24,23,34,30,44,37,54,48,91.3489,27.4152,33.4853,84.9062,71.6434,142.681,68.1545,29.911,41.4406,66.9027,66.8392,69.5248,31.9415,28.0915,41.6345,56.3482,164.666,69.365,42.3946,72.3364
148,2.38053e+07,1.90064e+07,0,7,6,8,10,11,20,15,17,18,36,9.0798e+06,1.4858e+07,5.55136e+06,7.91068e+06,1.03572e+07,2.42372e+07,1.05124e+06,9.24079e+06,494763,9.5619e+06,7.97567e+06,3.00911e+07,8.13588e+06,3.54487e+07,3.07018e+06,2.1096e+06,1.93256e+06,1.31131e+07,141867,2.36202e+07
60,64.8317,58.18,1,4,2,5,4,4,8,4,11,6,12,44.5185,66.1767,37.644,137.464,93.1255,69.9209,39.9117,168.152,89.0611,25.4073,17.1157,43.4074,159.417,138.52,86.1345,72.071,165.091,144.197,65.5721,44.0074
39,4.11402e+07,3.60988e+07,0,3,2,2,2,3,4,4,4,4,11,2.67392e+07,5.6346e+06,5.12302e+07,3.10102e+06,1.84799e+07,9.10244e+07,1.15861e+08,2.85286e+07,5.20018e+06,2.33461e+06,1.10689e+07,7.09477e+07,8.6051e+06,1.50094e+08,9.11609e+07,6.14396e+06,6.36624e+07,9.81083e+07,9.91901e+07,4.31721e+07
14,2.28119e+07,2.06193e+07,0,1,1,0,2,0,2,2,0,3,3,7.86489e+06,4.76708e+07,1.63157e+07,5.51371e+07,3.07737e+06,1.15023e+07,4.30364e+07,5.02809e+07,4.48558e+07,320376,1.91825e+06,5.38463e+06,9.18998e+06,0,0,0,0,0,0,0
198,1.49731e+07,1.46513e+07,0,6,12,8,18,12,24,16,30,29,43,1.81694e+07,1.07733e+07,9.22209e+06,8.32222e+06,7.10441e+06,5.0793e+06,7.5088e+06,6.09377e+06,2.06132e+06,5.97403e+06,2.20654e+06,1.64635e+06,4.17539e+06,5.08907e+06,1.53251e+06,2.01963e+07,6.46246e+06,2.20944e+07,4.5509e+06,9.68425e+06
75,75.4222,70.999,1,4,4,3,8,4,8,12,6,12,14,53.6592,54.2987,43.0955,105.53,111.714,67.0504,49.8623,134.39,103.626,26.6055,22.2396,79.1791,88.0958,16.1248,194.809,74.6223,206.079,167.8,46.4439,95.5172
51,3.28944e+07,3.17244e+07,0,3,2,3,3,7,4,4,5,5,15,7.03724e+06,1.24232e+07,4.79573e+07,2.1309e+07,1.54109e+06,2.79858e+07,6.13423e+07,1.3229e+08,4.13527e+07,6.46351e+07,7.28441e+07,7.61961e+07,4.05158e+07,3.94832e+07,1.95964e+07,1.89926e+06,9.0434e+07,1.03425e+07,5.52531e+07,8.19227e+07
18,2.05526e+07,2.28139e+07,0,1,1,2,0,2,3,0,3,3,3,1.91745e+07,5.25232e+07,1.43562e+07,7.25585e+07,1.65683e+06,1.30036e+07,5.45304e+07,5.26804e+07,3.46172e+07,1.47702e+07,264731,2.38676e+06,4.32205e+06,142376,1.20554e+06,3.87096e+06,7.32988e+06,0,0,0
95,78.7524,66.6059,1,4,5,7,8,4,11,12,13,15,16,105.017,124.392,69.1043,76.0661,68.5029,76.5166,80.8568,150.353,40.7086,18.3048,185.833,88.5248,59.6344,133.557,31.3215,82.7782,139.415,111.963,27.3207,190.598
62,2.70683e+07,2.65144e+07,0,2,3,6,3,3,10,5,10,7,13,2.78206e+07,9.42371e+06,1.10007e+06,306747,1.81099e+07,2.96115e+07,3.50303e+07,4.13415e+07,6.8972e+07,8.86688e+07,4.67786e+07,6.92168e+07,8.56087e+07,3.47648e+07,6.25033e+07,6.57227e+06,1.4209e+07,2.48122e+07,2.07331e+07,1.19868e+07
19,1.92185e+07,2.26706e+07,0,1,1,1,1,0,3,3,3,3,3,642520,5.84373e+07,5.35434e+06,7.67525e+06,351029,6.54875e+07,1.78689e+07,4.04112e+07,6.00302e+07,3.70647e+07,3.29558e+07,181728,3.62331e+06,3.75903e+06,227157,1.74297e+06,2.77579e+06,7.34488e+06,0,0
131,75.3055,57.99,1,7,8,8,10,12,12,14,16,22,22,156.832,90.4442,85.977,69.004,57.0293,35.8907,53.8323,38.1833,31.2569,47.7135,200.106,28.4761,26.0374,107.461,145.581,21.7892,22.2387,84.0495,124.196,18.314
79,2.99667e+07,3.50694e+07,0,4,5,3,8,4,10,12,6,14,13,5.14111e+06,1.15874e+07,4.55313e+07,1.8577e+07,6.78447e+06,2.04353e+07,1.7602e+06,8.13479e+06,1.03226e+07,8.99766e+07,8.64655e+07,8.86233e+07,4.64265e+07,5.30978e+07,8.19436e+07,1.0221e+08,341312,2.49027e+07,4.4939e+06,7.91149e+07
38,108.274,87.506,1,3,2,2,2,3,4,4,4,4,10,88.0712,36.1782,132.617,0.538045,94.4541,1.11287,71.5523,270.708,159.04,185.547,101.346,4.44124,63.8907,161.247,13.4286,58.2455,109.986,95.0857,10.4701,45.9418
26,2.94433e+07,2.85219e+07,0,1,1,2,2,3,3,3,4,4,3,3.38246e+07,5.25206e+06,2.6425e+07,1.0721e+08,2.09409e+07,1.50644e+07,1.52933e+06,9.42319e+07,1.08963e+07,5.47137e+07,7.13405e+07,5.74746e+07,3.53697e+07,391680,2.2786e+06,4.72551e+06,4.87854e+07,5.86271e+06,1.10502e+07,3.74129e+07
11,1.70745e+07,1.4981e+07,0,1,0,1,0,1,0,2,1,2,3,3.16111e+07,3.20293e+07,1.29508e+07,3.13836e+07,4.30792e+07,2.06845e+06,116933,3.09485e+06,5.15823e+06,9.2525e+06,0,0,0,0,0,0,0,0,0,0
164,62.9362,55.058,1,7,6,14,10,13,21,15,27,18,33,87.7333,28.348,38.5537,64.1413,103.84,33.0975,35.8228,53.427,34.2985,8.24849,52.544,13.2826,91.7526,53.578,66.2367,48.2173,31.5186,23.376,41.3539,26.8465
97,3.19239e+07,3.19734e+07,0,3,6,6,9,6,9,12,14,15,17,4.6148e+07,1.32798e+07,9.45695e+06,2.59584e+07,2.3177e+07,5.54729e+07,311893,4.42737e+07,1.72697e+07,228373,3.0191e+07,5.36007e+06,8.60672e+06,2.19798e+07,5.79513e+07,3.27766e+06,7.55516e+07,8.10883e+07,8.60683e+07,5.63978e+07
44,64.6475,66.6813,1,4,2,2,2,4,8,4,4,5,9,54.5931,30.0695,80.5017,63.376,62.4551,40.1586,50.3199,199.697,162.441,115.233,117.577,123.173,101.894,20.1212,54.9331,3.52528,0.934241,31.2928,0.830231,62.2993
28,3.01146e+07,2.69007e+07,0,1,2,2,2,2,3,4,4,4,4,1.39403e+07,5.48382e+06,2.69666e+07,6.58979e+07,9.24323e+07,6.9286e+07,1.94722e+07,4.43926e+06,5.77567e+06,7.98154e+07,7.97223e+07,7.3826e+07,2.4872e+07,4.41465e+07,4.03915e+06,2.45297e+07,2.22659e+07,2.98762e+07,3.48603e+06,2.03012e+07
16,1.7492e+07,1.39391e+07,0,1,1,0,2,2,0,2,0,3,5,3.58439e+06,3.69906e+07,3.51823e+07,1.97689e+07,3.1703e+07,3.95825e+07,1.22591e+07,4.05883e+06,8.82477e+06,197392,1.03819e+06,857532,2.88842e+07,2.53616e+07,1.40868e+07,0,0,0,0,0
215,47.2018,39.9288,1,9,14,15,14,21,25,23,25,33,36,30.6532,65.9972,96.8787,98.9777,48.1974,33.0498,56.2224,37.0426,31.9824,40.7013,54.3879,63.2921,42.3416,4.00524,42.3346,5.98212,46.3283,14.3166,37.6242,147.143
127,3.00733e+07,2.45905e+07,0,6,7,8,9,12,12,14,16,17,26,9.49429e+06,1.18767e+07,5.19994e+07,1.43423e+07,1.07502e+07,1.16958e+07,1.97619e+07,1.30992e+07,6.53857e+06,2.71898e+06,1.85796e+07,1.30216e+07,3.28339e+07,3.37591e+06,3.13843e+07,9.22446e+07,9.11488e+07,7.39552e+07,1.72246e+07,6.95686e+07
50,63.1525,65.6817,1,2,2,3,6,3,4,9,5,5,11,145.103,116.406,111.677,24.5939,40.7596,42.1081,224.793,11.1095,30.6515,135.016,115.093,160.949,54.9473,101.12,165.419,5.63452,97.5767,1.18125,12.636,10.1111
32,3.36673e+07,3.11493e+07,0,2,1,2,2,2,3,6,5,4,5,2.66338e+07,1.16076e+06,4.90317e+07,3.47438e+06,1.75414e+07,7.55675e+07,1.048e+08,4.64886e+06,6.23492e+06,2.83301e+06,1.03709e+08,5.69491e+06,6.45086e+07,9.46782e+07,8.64575e+07,5.28813e+07,4.62649e+07,4.75555e+06,2.27674e+07,2.66804e+07
14,1.56419e+07,1.80011e+07,0,1,1,0,1,0,2,3,0,3,3,3.88011e+07,3.91801e+07,5.01448e+06,3.86035e+07,5.14974e+07,9.42863e+06,142013,3.32365e+06,3.82621e+06,125000,2.91507e+06,3.35164e+06,7.13653e+06,0,0,0,0,0,0,0
173,2.61765e+07,2.36436e+07,0,9,6,12,11,12,21,16,26,21,39,6.01526e+06,1.26894e+07,2.28586e+07,831746,1.09831e+07,1.62134e+07,2.37551e+07,4.04006e+06,3.47606e+07,1.78853e+07,2.72685e+07,3.27308e+07,1.42732e+07,110464,1.17989e+07,9.0835e+06,5.94919e+06,1.67242e+07,8.98551e+06,6.68556e+06
59,69.5329,68.7104,1,3,2,6,3,4,8,5,10,6,12,18.893,64.5819,137.029,94.0942,26.0157,34.9732,15.7219,192.437,33.8658,13.7302,142.059,235.756,202.472,76.3369,137.742,169.698,102.291,6.83934,59.2963,1.46593
43,2.6592e+07,2.66738e+07,0,3,2,2,3,3,4,4,4,5,13,2.98218e+06,1.33811e+07,7.47122e+06,3.47798e+07,5.58026e+06,6.53575e+07,6.86682e+07,3.78885e+07,5.40435e+07,6.46924e+07,2.05344e+07,1.04937e+07,9.82209e+06,8.39929e+07,6.78808e+07,7.30736e+07,6.82954e+07,6.74297e+07,3.19997e+07,2.89489e+06
16,2.24241e+07,1.73202e+07,0,1,2,0,2,0,2,2,0,3,4,8.13541e+06,5.14731e+07,4.3408e+07,4.49709e+07,4.40761e+06,3.41108e+07,3.89746e+07,3.45896e+07,280459,2.37318e+07,792251,435955,9.63992e+06,2.26112e+07,1.88e+07,0,0,0,0,0
215,2.08776e+07,2.15658e+07,0,7,11,10,16,20,24,18,29,33,47,1.93907e+06,1.61954e+07,1.72575e+07,1.85111e+07,1.63355e+06,1.26696e+07,1.28231e+07,5.66844e+06,3.33569e+06,9.4345e+06,733763,9.98639e+06,7.35837e+06,5.64465e+06,2.62962e+07,5.08021e+06,2.24246e+07,6.87788e+06,2.54137e+06,476312
67,63.2032,58.789,1,4,2,5,4,8,6,7,12,6,13,98.0416,93.3925,64.386,216.758,47.6932,63.5327,42.4103,129.956,71.0387,21.1019,19.6839,44.7717,54.8921,3.87929,193.17,78.9936,147.55,135.542,1.53831,53.202
45,2.55822e+07,3.04498e+07,0,2,2,2,3,3,7,5,5,5,11,1.21641e+07,9.7031e+06,2.64541e+06,1.22907e+07,7.95129e+07,8.12727e+07,5.11261e+07,6.00076e+07,7.08374e+07,6.30024e+06,1.6422e+07,4.94208e+07,2.3625e+07,1.35517e+07,8.43163e+06,8.35388e+07,8.18623e+07,8.78469e+07,7.84027e+07,8.69266e+07
18,2.58736e+07,1.72169e+07,0,2,2,0,2,0,2,2,0,4,4,1.03397e+07,1.02697e+07,5.5651e+07,4.67635e+07,5.01141e+07,4.49396e+06,3.90683e+07,4.37346e+07,4.05959e+07,555424,2.39518e+07,3.19645e+07,863389,2.54748e+07,1.61071e+07,2.13202e+07,1.85832e+07,0,0,0
92,3.80574e+07,3.27517e+07,0,3,3,4,6,9,6,12,12,11,26,2.8556e+07,1.74195e+07,1.01344e+08,2.54039e+07,1.24497e+08,6.27296e+07,9.87002e+07,5.35215e+07,9.22932e+07,5.20777e+07,9.32047e+07,9.15786e+07,3.6632e+07,1.17723e+07,3.23959e+07,1.85683e+07,5.18833e+07,6.29501e+07,2.11366e+07,8.28363e+06
